State,District,Avg_Temp,Min_Temp,Max_Temp,Avg_Precipitation,Wind_Speed,pH,Clay,Sand,Silt,Yield_per_Ha
Anambra,Umuoji Anambra,26.51582293,22.09140106,30.94826039,153.0416667,1.394145819,5.65,26.0,60.83333333,12.16666667,1.9162076561314587
Anambra,Akwa-Etiti Anambra,26.2038645,21.80467177,30.61273944,158.4583333,1.394916654,5.366666667,21.16666667,60.33333333,12.16666667,1.9162076561314587
Anambra,Akwu Anambra,26.8192604,22.44502616,31.20095833,153.1458334,1.345927072,5.233333333,27.33333333,60.66666667,12.5,1.9162076561314587
Anambra,Alor Anambra,26.21744788,21.84650517,30.59207277,156.75,1.406166661,5.533333333,25.33333333,62.33333333,10.66666667,1.9162076561314587
Anambra,Nnobi Anambra,26.37278128,21.95225517,30.79065613,156.75,1.385499987,5.533333333,23.16666667,52.66666667,16.16666667,1.9162076561314587
Anambra,Nnokwa Anambra,26.14244779,21.77358846,30.51707268,157.3541667,1.418666664,5.2,24.5,64.66666667,11.16666667,1.9162076561314587
Anambra,Oba Anambra,26.82342708,22.42002614,31.22804165,153.0416667,1.354260408,5.516666667,28.0,53.5,16.33333333,1.9162076561314587
Anambra,Ojoto Anambra,26.51348953,22.09563025,30.93980193,155.1458333,1.377249989,5.616666667,25.33333333,61.0,11.83333333,1.9162076561314587
Anambra,Amorka Anambra,26.44283851,21.99390133,30.87981252,176.1041667,1.3230677,5.6,20.66666667,61.83333333,10.33333333,1.9162076561314587
Anambra,Azia Anambra,26.54347396,22.15033337,30.94036977,165.5416667,1.321473957,5.65,23.16666667,65.33333333,9.166666667,1.9162076561314587
Anambra,Lilu Anambra,26.60361978,22.23704155,30.97311974,165.125,1.334328119,5.45,25.33333333,68.66666667,9.166666667,1.9162076561314587
Anambra,Ihiala Anambra,26.47905739,22.06666669,30.88986969,166.9375,1.323723954,5.483333333,22.83333333,65.66666667,9.166666667,1.9162076561314587
Anambra,Isseke Anambra,26.41147411,22.02299997,30.7980365,167.6666667,1.330390615,5.666666667,24.33333333,60.0,12.16666667,1.9162076561314587
Anambra,Mbosi Anambra,26.56578652,22.14347923,30.98474487,162.7708334,1.348223957,5.566666667,24.16666667,66.66666667,12.0,1.9162076561314587
Anambra,Okija Anambra,26.48597396,22.06683334,30.9072032,165.0416667,1.328973956,5.683333333,25.83333333,56.66666667,12.16666667,1.9162076561314587
Anambra,Osumoghu Anambra,26.40520327,22.05170838,30.75970312,167.1875,1.344494784,5.416666667,24.16666667,65.33333333,7.5,1.9162076561314587
Anambra,Ubulusiozor Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Uli Anambra,26.46235931,22.05063034,30.89345829,173.9791667,1.337671868,5.583333333,24.33333333,59.16666667,10.66666667,1.9162076561314587
Anambra,Abagana Anambra,26.63243223,22.2265573,31.03352094,146.875,1.429718748,5.533333333,22.0,55.0,14.33333333,1.9162076561314587
Anambra,Abba Anambra,26.83318238,22.40889057,31.2585208,144.5416667,1.417135415,5.783333333,24.0,55.33333333,16.33333333,1.9162076561314587
Anambra,Enugwu-Agidi Anambra,26.93433865,22.52363014,31.34580215,143.5,1.375651034,5.75,24.16666667,50.66666667,18.66666667,1.9162076561314587
Anambra,Enugwu-Ukwu Anambra,26.80592195,22.41896355,31.19938549,145.5625,1.398234372,5.5,27.0,56.0,15.33333333,1.9162076561314587
Anambra,Nawfia Anambra,26.85800533,22.46688024,31.24730198,144.9791667,1.391984373,5.65,22.66666667,55.66666667,14.16666667,1.9162076561314587
Anambra,Nimo Anambra,26.54340613,22.17867192,30.9196978,151.1666667,1.404187491,5.433333333,24.83333333,61.0,11.16666667,1.9162076561314587
Anambra,Nnewi (Rural) Anambra,26.50865618,22.08746358,30.93088515,156.6041667,1.368083323,5.55,26.33333333,53.33333333,15.16666667,1.9162076561314587
Anambra,Akwaihedi Anambra,26.4368333,22.08114569,30.80239054,163.9375,1.380458338,5.133333333,26.83333333,71.66666667,8.166666667,1.9162076561314587
Anambra,Amichi Anambra,26.34757817,21.9597292,30.73430701,162.3958334,1.363932288,5.466666667,24.5,60.0,12.33333333,1.9162076561314587
Anambra,Azigbo Anambra,26.19969781,21.80258842,30.59607283,158.6458333,1.392833322,5.516666667,24.0,68.0,9.333333333,1.9162076561314587
Anambra,Ebenator Anambra,26.53007806,22.1486458,30.91730706,162.9791667,1.348098952,5.35,24.16666667,67.16666667,8.166666667,1.9162076561314587
Anambra,Ekwulu-Mili Anambra,26.17808334,21.83839576,30.52955719,163.6458333,1.383458334,5.35,25.83333333,64.0,10.66666667,1.9162076561314587
Anambra,Ezinifite Anambra,26.52174477,22.13822909,30.91105708,163.25,1.343932285,5.416666667,23.83333333,69.16666667,9.166666667,1.9162076561314587
Anambra,Osumenyi Anambra,26.38924492,22.00347929,30.77805702,162.5416667,1.361848954,5.416666667,25.83333333,63.66666667,10.83333333,1.9162076561314587
Anambra,Ukpor Anambra,26.6225365,22.2133956,31.02074484,162.3958334,1.329140626,5.366666667,24.5,65.66666667,10.66666667,1.9162076561314587
Anambra,Unubi Anambra,26.14366655,21.80714572,30.48189052,164.1041667,1.398875003,5.566666667,25.33333333,64.0,11.16666667,1.9162076561314587
Anambra,Utuh Anambra,26.57966157,22.1826458,30.96897368,162.6666667,1.354015626,5.633333333,26.33333333,68.83333333,7.333333333,1.9162076561314587
Anambra,Akili Ogidi Anambra,26.61531254,22.39158865,30.8289636,178.5833333,1.325005209,5.716666667,28.83333333,44.83333333,23.5,1.9162076561314587
Anambra,Amiyi Anambra,26.66292198,22.33340613,30.99743716,161.0208333,1.309515622,5.45,24.0,49.0,20.5,1.9162076561314587
Anambra,Atani Anambra,26.83682295,22.50840116,31.15937519,155.1875,1.340177082,5.916666667,26.83333333,45.83333333,22.0,1.9162076561314587
Anambra,Mputu Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Obea-Gwe Anambra,26.47115628,22.04996356,30.89338513,156.7291667,1.372249988,6.116666667,24.5,47.5,18.5,1.9162076561314587
Anambra,Ochuche Anambra,26.66708867,22.33340613,30.99952046,161.4791667,1.301182286,5.3,25.33333333,58.5,18.0,1.9162076561314587
Anambra,Odekpe Anambra,26.87240613,22.55623452,31.19054186,153.0416667,1.344427084,6.066666667,27.33333333,44.0,23.33333333,1.9162076561314587
Anambra,Ogba-Kuba Anambra,26.70490114,22.36701028,31.03902058,160.8333333,1.321953127,5.95,21.16666667,54.16666667,18.66666667,1.9162076561314587
Anambra,Oguu-Aniocha Anambra,26.48968228,22.23197905,30.73997931,172.25,1.28329167,5.75,23.5,53.83333333,18.16666667,1.9162076561314587
Anambra,Ogwu-Ikpele Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Okoili-Ozizor Anambra,26.64623443,22.32234347,30.96977047,162.2916667,1.314286457,5.8,24.0,55.16666667,19.0,1.9162076561314587
Anambra,Oshita Anambra,26.78576048,22.44235941,31.1312081,153.9375,1.345427076,6.033333333,28.0,44.66666667,20.83333333,1.9162076561314587
Anambra,Osso-Mala Anambra,26.58302593,22.29871861,30.86785404,166.5,1.310890619,6.116666667,24.5,52.5,18.33333333,1.9162076561314587
Anambra,Umunan-Kwo Anambra,26.65665114,22.32651015,30.98643708,162.375,1.320536458,6.083333333,29.5,44.66666667,23.16666667,1.9162076561314587
Anambra,Umu-Uzu Anambra,26.82109897,22.37605719,31.26618739,145.0,1.410218743,5.75,26.66666667,52.0,14.0,1.9162076561314587
Anambra,Ajalli Anambra,26.74636475,22.3837709,31.10103623,157.0625,1.368562492,5.6,22.5,68.83333333,13.33333333,1.9162076561314587
Anambra,Akpu Anambra,26.70353126,22.35002089,31.0565366,157.9791667,1.363895831,5.45,26.5,72.83333333,9.333333333,1.9162076561314587
Anambra,Amaokpala Anambra,26.51251559,22.19189064,30.82820845,157.0,1.397619789,5.433333333,23.66666667,68.5,9.666666667,1.9162076561314587
Anambra,Ameatiti Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Awa Anambra,26.82490627,22.47450002,31.17068211,152.625,1.362354164,5.083333333,22.33333333,70.0,10.33333333,1.9162076561314587
Anambra,Awgbu Anambra,26.67111961,22.35014069,30.99943745,152.5625,1.390578111,5.683333333,21.16666667,68.5,11.83333333,1.9162076561314587
Anambra,Nanka Anambra,25.95476544,21.67093229,30.24537488,159.2083334,1.449744781,5.416666667,21.33333333,58.66666667,13.66666667,1.9162076561314587
Anambra,Ndikeli-Onwu Anambra,26.6250155,22.29605731,30.94787518,156.125,1.387869785,5.733333333,21.83333333,69.5,10.83333333,1.9162076561314587
Anambra,Ndiokolo Anambra,26.49368231,22.18030735,30.8005418,158.7708333,1.386703121,5.366666667,23.16666667,73.0,7.333333333,1.9162076561314587
Anambra,Ndiokpala Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Ndiowu Anambra,26.57501547,22.24814066,30.89787511,157.125,1.396203121,5.683333333,21.66666667,67.83333333,8.833333333,1.9162076561314587
Anambra,Ndiu-Kwuenu Anambra,26.81467708,22.47365093,31.15275518,146.5416667,1.39717708,5.516666667,24.83333333,64.5,11.0,1.9162076561314587
Anambra,Oko Anambra,26.31976549,22.00764068,30.63229164,158.5416667,1.421203127,5.55,26.66666667,59.66666667,14.5,1.9162076561314587
Anambra,Okpoeze Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Omogho Anambra,26.6875155,22.34814076,31.01870851,155.7083334,1.381619784,5.85,22.16666667,69.5,11.0,1.9162076561314587
Anambra,Ufuma Anambra,26.72344808,22.35877089,31.07395319,156.8541667,1.366479159,5.6,23.83333333,63.66666667,15.0,1.9162076561314587
Anambra,Agbudu Anambra,26.35264564,22.04354151,30.66868218,163.6666667,1.386729161,5.4,22.16666667,70.5,10.5,1.9162076561314587
Anambra,Enugu-Umuonyia Anambra,26.8733906,22.43905727,31.30493728,145.2083333,1.387614566,5.733333333,25.5,58.5,11.33333333,1.9162076561314587
Anambra,Eziagu Anambra,26.58336473,22.21660427,30.95128632,159.0208333,1.373145836,5.5,24.16666667,75.5,6.833333333,1.9162076561314587
Anambra,Ezira Anambra,26.45823447,22.09745324,30.81961461,163.5208333,1.361973952,5.633333333,24.5,63.66666667,14.33333333,1.9162076561314587
Anambra,Ihite Anambra,26.45875518,22.12034897,30.8039062,164.7083333,1.362890619,5.383333333,25.16666667,71.0,10.33333333,1.9162076561314587
Anambra,Isulo Anambra,26.76186474,22.40418764,31.1252865,157.8333333,1.347229163,5.883333333,26.33333333,67.0,11.66666667,1.9162076561314587
Anambra,Nawfija Anambra,26.65003125,22.28535414,31.01795324,158.5416667,1.368979168,5.516666667,22.16666667,71.16666667,9.5,1.9162076561314587
Anambra,Ndiok-Paleze Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Nkereh Anambra,26.81901567,22.37189051,31.26618731,145.2708334,1.416468745,5.766666667,22.83333333,62.5,12.0,1.9162076561314587
Anambra,Ogboji Anambra,26.56034883,22.24072389,30.87345847,158.4166667,1.39711979,5.683333333,21.0,70.16666667,9.0,1.9162076561314587
Anambra,Ogbunka Anambra,26.5800312,22.2017709,30.95459891,159.0,1.370187491,5.533333333,28.83333333,67.33333333,11.16666667,1.9162076561314587
Anambra,Onneh Anambra,26.35889566,22.04354151,30.67701555,163.5416667,1.384645832,5.516666667,23.5,72.0,7.833333333,1.9162076561314587
Anambra,Owerre-Ezukala Anambra,26.462948,22.09293751,30.8373487,159.375,1.380854157,5.4,25.33333333,76.66666667,6.333333333,1.9162076561314587
Anambra,Umunze Anambra,26.44365116,22.08495323,30.80711456,163.8541667,1.368223953,5.633333333,25.33333333,62.83333333,12.66666667,1.9162076561314587
Anambra,Umuomaku Anambra,26.53523425,22.20595296,30.87061477,164.0,1.349057285,5.916666667,22.0,68.16666667,11.5,1.9162076561314587
Anambra,Qgbunike Anambra,26.78097387,22.36372384,31.20510403,146.5625,1.399197906,5.583333333,26.0,58.66666667,14.0,1.9162076561314587
Anambra,Awkuzu Anambra,26.82109897,22.37605719,31.26618739,145.0,1.410218743,5.75,26.66666667,52.0,14.0,1.9162076561314587
Anambra,Nkwelle Anambra,26.81880721,22.41089066,31.22460393,145.4375,1.410281241,5.616666667,23.5,66.66666667,8.666666667,1.9162076561314587
Anambra,Nteje Anambra,26.95553637,22.49805725,31.41429162,142.5625,1.401302072,5.866666667,25.33333333,64.16666667,10.66666667,1.9162076561314587
Anambra,Umuneba Anambra,26.8733906,22.43905727,31.30493728,145.2083333,1.387614566,5.733333333,25.5,58.5,11.33333333,1.9162076561314587
Anambra,Umunya Anambra,26.8733906,22.43905727,31.30493728,145.2083333,1.387614566,5.733333333,25.5,58.5,11.33333333,1.9162076561314587
Bayelsa,Brass Bayelsa,26.52725351,22.84171359,30.21036057,293.9166667,2.382377729,5.616666667,22.83333333,43.66666667,24.0,1.2111488987613728
Bayelsa,Ekeremor Bayelsa,26.29339596,22.38888025,30.18942209,265.3125,2.074317719,5.333333333,40.33333333,32.5,26.66666667,1.2111488987613728
Bayelsa,Kolokumma Bayelsa,26.42266675,22.41864578,30.43250533,228.6666667,1.45424479,5.383333333,26.33333333,43.83333333,24.5,1.2111488987613728
Bayelsa,Nembe Bayelsa,26.60942487,22.80309208,30.41219215,269.5,2.34403309,5.95,34.5,41.5,22.5,1.2111488987613728
Bayelsa,Ogbia Bayelsa,26.49779181,22.66046353,30.34208878,256.9166667,2.096484351,5.266666667,33.33333333,50.16666667,17.33333333,1.2111488987613728
Bayelsa,Sagbama Bayelsa,26.45352074,22.43033334,30.47871339,230.4166667,1.434911452,5.65,26.0,47.5,22.5,1.2111488987613728
Bayelsa,Kolu-Ama Bayelsa,26.36072556,22.61341135,30.11708633,282.7291667,2.418482098,5.4,33.33333333,33.33333333,24.33333333,1.2111488987613728
Bayelsa,Oporoma Bayelsa,26.45978129,22.57011962,30.34803665,258.5208333,1.858697906,5.15,27.33333333,44.0,23.5,1.2111488987613728
Bayelsa,Yenagoa (Rural) Bayelsa,26.58879674,22.57139568,30.60278643,240.0,1.626666665,5.6,25.66666667,55.33333333,17.5,1.2111488987613728
Benue,Agila Benue,27.01989587,22.48867182,31.55779171,142.4166667,1.473281252,5.716666667,27.33333333,60.33333333,15.16666667,1.2546021284802424
Benue,Atonkon Benue,27.01346354,22.28448442,31.73466643,131.3958333,1.543447914,5.833333333,28.16666667,55.16666667,20.0,1.2546021284802424
Benue,Igumale Benue,26.99610412,22.39847398,31.59206764,135.4375,1.481463544,5.783333333,24.5,51.5,22.0,1.2546021284802424
Benue,Ulayi Benue,27.11608322,22.49368747,31.74482286,139.6041667,1.465427086,5.783333333,23.5,60.83333333,15.33333333,1.2546021284802424
Benue,Agatu Benue,27.33455197,22.4688021,32.19828109,105.5833334,1.724005193,6.016666667,16.33333333,53.83333333,20.83333333,1.2546021284802424
Benue,Ochekwu Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Mbaawa Benue,27.32132804,22.11536447,32.52669267,107.3958333,1.742505198,5.883333333,19.66666667,54.16666667,20.0,1.2546021284802424
Benue,Mbabai Benue,27.38754674,22.13758306,32.64029173,107.5,1.732088531,5.85,16.66666667,68.66666667,12.5,1.2546021284802424
Benue,Mbagwen Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Mbasaan Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Uyiev Benue,27.80187508,22.08497385,33.51847422,101.2083333,1.703822916,6.4,31.16666667,41.83333333,29.16666667,1.2546021284802424
Benue,Njiriv Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Raav Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Yonov Benue,27.2677656,21.88499483,32.64971348,120.6041667,1.657401038,5.983333333,24.5,51.83333333,23.33333333,1.2546021284802424
Benue,Mbakpa Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Mbavaa Benue,26.93682822,22.02009893,31.85192732,140.1666667,1.503796885,5.6,20.16666667,59.83333333,15.33333333,1.2546021284802424
Benue,Shan-Gevtie Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Nanev Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Shangev-Ya Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Turan Benue,27.27947406,21.9370364,32.62049496,119.3958333,1.656078113,5.766666667,22.66666667,56.0,19.83333333,1.2546021284802424
Benue,Gaambe-Tiev Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Gaambe-Ya Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Kpav Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Kyuran-Tev Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Mbaterem Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Tongov Benue,27.11884383,21.96968758,32.27543771,112.9375,1.691979168,5.6,13.5,56.66666667,19.33333333,1.2546021284802424
Benue,Ucha Benue,27.40936979,21.94747396,32.86635912,117.8125,1.652473959,5.583333333,12.5,68.0,13.83333333,1.2546021284802424
Benue,Ugondo Benue,27.58391158,22.50392707,32.6595937,106.8125,1.661859373,6.1,18.5,51.5,18.16666667,1.2546021284802424
Benue,Makurdi (Rural) Benue,27.58241145,22.49942704,32.66492717,108.0625,1.641526044,6.25,21.5,57.0,12.66666667,1.2546021284802424
Benue,Igede Benue,26.93001553,22.18220329,31.67988547,145.2708334,1.458984385,5.75,26.5,55.5,15.0,1.2546021284802424
Benue,Adoka Benue,26.9027917,21.86878654,31.93703644,122.3541667,1.627343767,5.666666667,16.66666667,63.66666667,14.5,1.2546021284802424
Benue,Akpa Benue,26.83093739,22.09018207,31.56666148,125.4166667,1.536296887,5.966666667,21.66666667,55.16666667,15.33333333,1.2546021284802424
Benue,Oglewu Benue,26.73011987,21.93327606,31.53904657,120.5625,1.631390626,5.883333333,21.0,55.5,20.66666667,1.2546021284802424
Benue,Onyan-Gede Benue,26.77214051,21.90927605,31.63456774,122.6458334,1.589369806,6.0,27.33333333,58.16666667,12.66666667,1.2546021284802424
Benue,Otukpo (Rural) Benue,26.78047387,21.91760941,31.64290099,122.5625,1.587286472,6.183333333,25.66666667,54.0,13.33333333,1.2546021284802424
Benue,Ugboju Benue,26.67015108,21.76488026,31.57278657,115.6875,1.67253125,5.766666667,20.16666667,47.83333333,20.5,1.2546021284802424
Benue,Ito Benue,27.08818766,22.32071873,31.85906251,128.5833333,1.513677103,5.583333333,21.0,57.66666667,16.5,1.2546021284802424
Benue,Uwokwu Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Edumoga Benue,26.77214051,21.90927605,31.63456774,122.6458334,1.589369806,5.866666667,25.33333333,55.66666667,13.33333333,1.2546021284802424
Benue,Ichama Benue,26.61606781,22.02267186,31.21832256,129.4583333,1.555151048,6.0,26.16666667,53.5,20.33333333,1.2546021284802424
Benue,Okpoga Benue,26.39193753,21.73526045,31.05349986,124.5208333,1.629348966,5.783333333,23.5,57.66666667,20.0,1.2546021284802424
Benue,Orokam Benue,25.24879166,20.77841147,29.70791125,129.0625,1.636536462,5.883333333,25.83333333,53.33333333,14.83333333,1.2546021284802424
Benue,Otukpa Benue,25.61366673,21.01546852,30.20816656,123.7916667,1.672244802,5.916666667,23.5,58.16666667,13.33333333,1.2546021284802424
Benue,Owukpa Benue,26.76172392,21.89677608,31.61165103,122.5625,1.576869806,5.966666667,23.83333333,53.33333333,16.66666667,1.2546021284802424
Benue,Gboko (Rural) Benue,27.03460936,21.8343178,32.23425523,124.7916667,1.684406241,6.116666667,13.66666667,55.83333333,17.33333333,1.2546021284802424
Benue,Ipav Benue,27.02144281,21.82523445,32.21167187,124.9791667,1.673489571,5.85,14.0,64.0,14.83333333,1.2546021284802424
Benue,Kusuv Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Mbagen Benue,27.37003116,21.82522905,32.92196369,118.0833334,1.690364564,5.7,16.5,66.5,15.66666667,1.2546021284802424
Benue,Mbakor Benue,27.05843751,21.89477591,32.24241646,116.375,1.720453118,5.783333333,15.5,64.0,14.83333333,1.2546021284802424
Benue,Mbalagh Benue,27.41449483,22.34905211,32.47212505,106.3125,1.689989567,5.95,25.0,53.83333333,20.5,1.2546021284802424
Benue,Mbatiav Benue,26.94633861,21.87897396,32.01779155,124.125,1.612250013,5.666666667,16.33333333,62.83333333,15.5,1.2546021284802424
Benue,Mbatierev Benue,27.1394064,21.99772926,32.2787708,114.3125,1.675604172,5.666666667,18.0,58.66666667,19.33333333,1.2546021284802424
Benue,Mbayion Benue,27.02495313,21.8613437,32.18290619,122.4166667,1.672635424,5.866666667,19.5,53.33333333,15.83333333,1.2546021284802424
Benue,Shorov Benue,27.03412501,21.84840632,32.22137519,129.5416667,1.664630214,5.666666667,12.5,64.5,14.66666667,1.2546021284802424
Benue,Utur Benue,27.44416138,22.3659269,32.52751033,107.2708333,1.686192706,5.766666667,15.66666667,60.16666667,13.33333333,1.2546021284802424
Benue,Yandev Benue,27.02627607,21.8322345,32.22383853,124.6458333,1.684406239,5.866666667,14.33333333,62.33333333,15.33333333,1.2546021284802424
Benue,Ikov Benue,26.89744783,21.74583853,32.05780713,138.9791667,1.606380212,5.966666667,18.66666667,58.0,19.66666667,1.2546021284802424
Benue,Mbagba Benue,26.90570295,21.77489038,32.03096887,136.9583333,1.594421881,5.633333333,14.66666667,61.33333333,16.33333333,1.2546021284802424
Benue,Mbaikyaa Benue,27.12089571,21.95352614,32.28266664,115.1666667,1.716286451,5.683333333,15.66666667,63.0,15.5,1.2546021284802424
Benue,Ushongo Benue,26.88983321,21.84029142,31.94525492,132.9583333,1.584770848,5.733333333,17.16666667,61.66666667,17.33333333,1.2546021284802424
Benue,Utange Benue,27.19741158,21.66003649,32.7275937,131.6458334,1.613109368,5.933333333,21.5,61.33333333,17.66666667,1.2546021284802424
Benue,Mbaduku Benue,26.93320835,21.91341138,31.96405741,119.75,1.637708346,5.85,18.83333333,51.33333333,20.0,1.2546021284802424
Benue,Mbagbera Benue,26.72823962,21.71365639,31.73568241,147.7291667,1.572713551,5.6,18.16666667,54.0,20.83333333,1.2546021284802424
Benue,Mbaka-Ange Benue,26.74517731,21.77684383,31.70880747,150.25,1.54302605,5.683333333,17.33333333,60.16666667,17.83333333,1.2546021284802424
Benue,Mbara Benue,26.92083832,21.85608332,31.98540648,143.0208333,1.557416678,5.65,13.33333333,61.83333333,15.33333333,1.2546021284802424
Benue,Mbayongo Benue,27.14515615,21.61318231,32.67837513,134.875,1.59544271,5.983333333,21.33333333,58.5,19.5,1.2546021284802424
Benue,Tsambe Benue,26.89563,21.79889564,31.98942705,140.625,1.581354181,5.616666667,15.66666667,58.66666667,17.5,1.2546021284802424
Benue,Ute Benue,26.67176561,21.6097031,31.73446862,145.3541667,1.594505211,5.666666667,19.0,58.66666667,18.5,1.2546021284802424
Delta,Ezechime delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,59.33333333,14.5,2.2673830302552065
Delta,Idumule delta,26.03098965,21.61192171,30.45495312,146.25,1.453114589,5.5,26.16666667,64.83333333,11.16666667,2.2673830302552065
Delta,Nsukwa delta,26.44148434,21.93689036,30.95059375,164.5833333,1.40399479,5.566666667,25.0,69.16666667,7.333333333,2.2673830302552065
Delta,Ogwashi-Uku delta,26.05891141,21.58399483,30.53126029,153.0833334,1.395984372,5.816666667,25.0,69.16666667,14.66666667,2.2673830302552065
Delta,Ubulu delta,25.79953635,21.35069279,30.25544783,155.2916667,1.424552075,5.733333333,23.83333333,55.0,14.0,2.2673830302552065
Delta,Akugbene Men delta,26.44178124,22.33333866,30.55481768,249.6041667,1.96636978,5.15,29.16666667,55.0,26.83333333,2.2673830302552065
Delta,Burutu-Forcados delta,26.63046452,22.6147451,30.6348242,261.9166667,2.437577446,5.25,38.83333333,56.16666667,19.33333333,2.2673830302552065
Delta,Iduwuni delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,56.16666667,14.5,2.2673830302552065
Delta,Obatebe delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,46.16666667,14.5,2.2673830302552065
Delta,Ogulagha delta,26.55248968,22.66502683,30.43224402,270.875,2.417558621,5.6,28.83333333,44.33333333,23.83333333,2.2673830302552065
Delta,Seimibiri delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,59.33333333,14.5,2.2673830302552065
Delta,Abraka delta,26.58760945,22.02116668,31.15251029,193.6666667,1.574828128,5.9,19.33333333,59.33333333,12.5,2.2673830302552065
Delta,Agbon delta,26.4015884,21.95935933,30.84574974,209.3125,1.780776034,5.266666667,25.16666667,42.66666667,14.16666667,2.2673830302552065
Delta,Isiokolo delta,25.36548964,20.90979707,29.81910432,135.4791667,1.566427097,5.883333333,25.16666667,59.33333333,15.33333333,2.2673830302552065
Delta,Oghara delta,26.58102111,22.0602239,31.09977098,205.7291667,1.605848963,5.466666667,20.33333333,53.33333333,13.0,2.2673830302552065
Delta,Akumazi delta,25.70078127,21.17805739,30.22293226,157.3958333,1.445921883,5.55,20.0,61.33333333,9.166666667,2.2673830302552065
Delta,Igbodo delta,25.65495312,21.19648429,30.10813523,154.5833333,1.451156249,5.966666667,22.16666667,56.16666667,10.33333333,2.2673830302552065
Delta,Mbiri delta,25.76528128,21.22064078,30.32159897,156.8125,1.459255214,5.583333333,23.5,61.5,9.0,2.2673830302552065
Delta,Otolokpo delta,25.77888533,21.25111981,30.30426574,159.5833334,1.427421875,5.666666667,23.16666667,63.33333333,11.66666667,2.2673830302552065
Delta,Umunede delta,25.72786451,21.19889069,30.26251559,157.3958333,1.441755213,5.633333333,21.0,63.33333333,8.5,2.2673830302552065
Delta,Ute-Obgute-Eje delta,26.43144266,22.00354159,30.84657288,203.2708333,1.777296859,5.066666667,19.66666667,68.16666667,14.5,2.2673830302552065
Delta,Ute-Okpu delta,25.98076038,21.39493239,30.56858866,166.5,1.494005204,5.6,24.33333333,68.83333333,8.0,2.2673830302552065
Delta,Abavor delta,25.97696865,21.39095326,30.56788035,169.3541667,1.49790104,5.683333333,21.66666667,62.33333333,10.16666667,2.2673830302552065
